2201
idno,freehms,gincdif,lrscale,impcntr,euftf,group,cluster_exclusion
63322,0.5,-0.5,0,-1,-0.6,1,FALSE
63333,1,1,0,1,0.6000000000000001,2,FALSE
63350,1,0.5,0.19999999999999996,0.33333333333333337,0.19999999999999996,2,FALSE
63365,1,0.5,0.19999999999999996,-0.33333333333333326,0,2,FALSE
63416,1,0.5,0,1,-0.19999999999999996,2,FALSE
63455,-0,-1,0.19999999999999996,0.33333333333333337,0.8,2,FALSE
63463,1,0.5,0.19999999999999996,0.33333333333333337,-0.4,2,FALSE
63474,1,0.5,0,0.33333333333333337,0,2,FALSE
63494,0.5,-0,-0.4,0.33333333333333337,0.6000000000000001,1,FALSE
63510,1,1,0.19999999999999996,1,0,2,FALSE
63572,0.5,0.5,1,0.33333333333333337,1,2,FALSE
63604,-1,-0.5,0,0.33333333333333337,0.3999999999999999,2,FALSE
63623,1,0.5,0,0.33333333333333337,0,2,FALSE
63641,1,1,-0.4,0.33333333333333337,0.3999999999999999,6,FALSE
63687,0.5,1,-0.19999999999999996,0.33333333333333337,0.3999999999999999,6,FALSE
63689,-0,1,-0.4,-0.33333333333333326,-0.19999999999999996,6,FALSE
63727,1,1,0.19999999999999996,-0.33333333333333326,0.19999999999999996,6,FALSE
63767,1,1,-0.6,1,0.6000000000000001,5,FALSE
63812,1,0.5,0,1,0,2,FALSE
63974,-0,0.5,0,1,0.3999999999999999,4,FALSE
63980,1,1,0,-1,0,6,FALSE
63998,1,0.5,0,1,0.8,1,FALSE
64018,1,-0,0.19999999999999996,-0.33333333333333326,0.19999999999999996,4,FALSE
64030,0.5,1,-1,-0.33333333333333326,0.6000000000000001,3,FALSE
64074,1,0.5,-0.6,0.33333333333333337,1,6,FALSE
64094,-0.5,-0.5,0,-0.33333333333333326,-0.6,3,FALSE
64102,0.5,0.5,-0.4,0.33333333333333337,0,2,FALSE
64158,0.5,0.5,0,-1,-0.8,2,FALSE
64171,1,1,0.6000000000000001,1,0.8,2,FALSE
64295,1,0.5,-0.4,-0.33333333333333326,0.19999999999999996,6,FALSE
64347,1,0.5,-0.4,0.33333333333333337,0.6000000000000001,3,FALSE
64348,0.5,-0.5,0,0.33333333333333337,0.3999999999999999,4,FALSE
64350,1,-0.5,0.19999999999999996,-0.33333333333333326,0,4,FALSE
64375,1,1,-0.6,0.33333333333333337,0.3999999999999999,6,FALSE
64418,1,0.5,-0.6,0.33333333333333337,-0.4,2,FALSE
64430,-0,0.5,0.3999999999999999,-0.33333333333333326,-0.4,4,FALSE
64439,1,-0,0.19999999999999996,0.33333333333333337,-0.19999999999999996,4,FALSE
64451,1,1,0,-0.33333333333333326,-1,4,FALSE
64490,1,0.5,0.19999999999999996,0.33333333333333337,0.3999999999999999,6,FALSE
64493,0.5,-0,-0.4,0.33333333333333337,0.8,1,FALSE
64562,0.5,-0,0.19999999999999996,0.33333333333333337,0.6000000000000001,4,FALSE
64565,0.5,-0.5,-1,-0.33333333333333326,-1,2,FALSE
64567,1,-0.5,-0.19999999999999996,1,0.6000000000000001,1,FALSE
64640,0.5,-0,-0.19999999999999996,0.33333333333333337,0.6000000000000001,1,FALSE
64676,1,1,0.6000000000000001,1,1,6,FALSE
64723,1,0.5,-0.4,1,0.8,1,FALSE
64772,1,-0.5,0.3999999999999999,0.33333333333333337,0.3999999999999999,4,FALSE
64789,0.5,0.5,0,0.33333333333333337,0,2,FALSE
64790,0.5,0.5,0.19999999999999996,-0.33333333333333326,-0.6,4,FALSE
64826,1,0.5,-0.4,1,0,2,FALSE
64833,0.5,0.5,-0.6,1,0.8,1,FALSE
64876,1,0.5,-0.19999999999999996,1,0,2,FALSE
64881,0.5,0.5,0,-0.33333333333333326,0,6,FALSE
64892,0.5,1,0,0.33333333333333337,0,2,FALSE
64904,1,0.5,-0.6,1,1,1,FALSE
64915,-0,1,0.3999999999999999,0.33333333333333337,0.6000000000000001,4,FALSE
64939,1,0.5,0,1,0.3999999999999999,2,FALSE
64946,0.5,0.5,0,-0.33333333333333326,-0.6,4,FALSE
64975,-0,-0,-0.4,0.33333333333333337,-0.4,2,FALSE
64985,1,-0,0,-0.33333333333333326,-0.6,2,FALSE
64989,1,-0,-0.4,0.33333333333333337,0.6000000000000001,1,FALSE
64998,1,0.5,-1,-0.33333333333333326,0.19999999999999996,6,FALSE
65019,0.5,-0.5,0,-0.33333333333333326,0,4,FALSE
65052,1,0.5,-0.19999999999999996,0.33333333333333337,0,2,FALSE
65061,0.5,1,-0.4,0.33333333333333337,0.6000000000000001,3,FALSE
65205,1,-0,0,-0.33333333333333326,0.6000000000000001,4,FALSE
65229,1,0.5,-0.19999999999999996,-1,0.8,6,FALSE
65233,1,-0.5,0.6000000000000001,0.33333333333333337,-0.4,4,FALSE
65234,1,1,0,0.33333333333333337,0,2,FALSE
65270,1,-0.5,-0.4,0.33333333333333337,0.3999999999999999,4,FALSE
65273,-0,0.5,0,-1,-0.19999999999999996,1,FALSE
65342,0.5,0.5,0.3999999999999999,0.33333333333333337,0.3999999999999999,6,FALSE
65363,-1,0.5,-0.19999999999999996,0.33333333333333337,0.6000000000000001,4,FALSE
65389,0.5,1,-0.6,-0.33333333333333326,-0.4,2,FALSE
65408,0.5,0.5,0,-0.33333333333333326,-0.4,4,FALSE
65421,-0,-0.5,0.6000000000000001,-1,0,2,FALSE
65422,1,0.5,-0.19999999999999996,-0.33333333333333326,0.6000000000000001,3,FALSE
65497,1,1,0,-0.33333333333333326,1,6,FALSE
65501,1,0.5,-0.6,0.33333333333333337,0.6000000000000001,6,FALSE
65570,1,0.5,-0.4,1,1,1,FALSE
65609,1,1,-0.6,1,0.3999999999999999,5,FALSE
65632,1,1,0,1,0.6000000000000001,2,FALSE
65645,0.5,0.5,-0.19999999999999996,0.33333333333333337,0.8,3,FALSE
65664,1,0.5,-0.4,-0.33333333333333326,1,6,FALSE
65672,1,0.5,0,-0.33333333333333326,0.19999999999999996,6,FALSE
65695,1,-0,0.3999999999999999,-1,-0.6,1,FALSE
65734,0.5,0.5,-0.19999999999999996,-0.33333333333333326,0.6000000000000001,3,FALSE
65806,0.5,-1,0,-0.33333333333333326,0.8,4,FALSE
65848,0.5,1,0,0.33333333333333337,0,2,FALSE
65851,0.5,0.5,-1,-0.33333333333333326,0.3999999999999999,6,FALSE
65859,1,0.5,0,0.33333333333333337,-0.19999999999999996,2,FALSE
65908,1,0.5,0,0.33333333333333337,1,3,FALSE
65922,1,1,-0.6,0.33333333333333337,0,2,FALSE
65963,-0.5,-0.5,0.3999999999999999,1,1,2,FALSE
65985,0.5,-0,0,0.33333333333333337,-0.19999999999999996,4,FALSE
66023,0.5,1,-1,0.33333333333333337,0.3999999999999999,6,FALSE
66064,-0,0.5,0,0.33333333333333337,1,3,FALSE
66212,0.5,-0.5,0,0.33333333333333337,1,4,FALSE
66228,0.5,-0,0,1,0.6000000000000001,1,FALSE
66279,1,0.5,-0.4,0.33333333333333337,0,2,FALSE
66296,1,0.5,0,1,-0.4,2,FALSE
66356,1,0.5,0,0.33333333333333337,0.3999999999999999,6,FALSE
66426,1,0.5,0,0.33333333333333337,0.8,3,FALSE
66457,0.5,1,-0.19999999999999996,0.33333333333333337,0.6000000000000001,3,FALSE
66498,1,1,-0.4,0.33333333333333337,-1,2,FALSE
66508,0.5,-0,-0.4,0.33333333333333337,-0.19999999999999996,2,FALSE
66559,1,1,0,0.33333333333333337,-1,2,FALSE
66568,1,0.5,0.6000000000000001,1,0.3999999999999999,3,FALSE
66574,1,0.5,0.19999999999999996,0.33333333333333337,-0.6,2,FALSE
66578,1,0.5,0,1,0.19999999999999996,2,FALSE
66611,0.5,0.5,-0.19999999999999996,0.33333333333333337,0,2,FALSE
66632,0.5,-0.5,0.19999999999999996,-0.33333333333333326,-0.19999999999999996,4,FALSE
66662,-0,0.5,0.8,-1,0,1,FALSE
66721,0.5,0.5,0,0.33333333333333337,0,2,FALSE
66797,0.5,0.5,-1,1,0.3999999999999999,2,FALSE
66842,-1,0.5,-0.6,-0.33333333333333326,0.19999999999999996,4,FALSE
66890,0.5,-0,0,0.33333333333333337,0.6000000000000001,4,FALSE
66892,1,1,0,-0.33333333333333326,0.3999999999999999,6,FALSE
66926,1,1,-0.4,1,0.6000000000000001,5,FALSE
66946,0.5,0.5,0,-0.33333333333333326,0,6,FALSE
67060,1,0.5,0.3999999999999999,-0.33333333333333326,0.19999999999999996,2,FALSE
67101,1,0.5,-0.19999999999999996,1,1,1,FALSE
67156,-1,1,0,-1,-1,1,FALSE
67178,1,1,0,0.33333333333333337,1,6,FALSE
67239,1,0.5,-0.4,0.33333333333333337,0,2,FALSE
67376,1,0.5,-0.19999999999999996,1,0.8,1,FALSE
67452,0.5,-0.5,0,1,0.19999999999999996,1,FALSE
67458,1,-0.5,-0.19999999999999996,0.33333333333333337,0.19999999999999996,4,FALSE
67494,1,0.5,-0.19999999999999996,0.33333333333333337,-0.4,2,FALSE
67500,1,1,0,0.33333333333333337,0.19999999999999996,2,FALSE
67692,0.5,1,0,0.33333333333333337,0,2,FALSE
67711,-1,-0.5,0,-1,1,2,FALSE
67714,0.5,0.5,0.3999999999999999,0.33333333333333337,0.6000000000000001,3,FALSE
67717,0.5,0.5,-0.4,1,0,2,FALSE
67718,0.5,-0.5,0.3999999999999999,-0.33333333333333326,0,4,FALSE
67757,1,1,-0.4,1,0.8,5,FALSE
67850,1,1,-0.6,0.33333333333333337,-0.6,2,FALSE
67859,1,0.5,-0.19999999999999996,0.33333333333333337,0.8,3,FALSE
67928,1,1,0,1,0.3999999999999999,2,FALSE
68083,1,-0.5,0.19999999999999996,1,0,4,FALSE
68102,-0.5,-0.5,0,-0.33333333333333326,-0.4,6,FALSE
68132,0.5,0.5,0.19999999999999996,1,0.8,1,FALSE
68173,0.5,0.5,0,-0.33333333333333326,-0.4,4,FALSE
68191,0.5,0.5,0,0.33333333333333337,0.6000000000000001,3,FALSE
68315,1,0.5,0,-0.33333333333333326,-0.6,4,FALSE
68321,1,0.5,-0.4,0.33333333333333337,1,6,FALSE
68354,1,1,-0.6,0.33333333333333337,1,6,FALSE
68383,0.5,0.5,-0.19999999999999996,0.33333333333333337,0,2,FALSE
68492,1,0.5,0.19999999999999996,1,1,1,FALSE
68498,1,1,-0.8,1,1,5,FALSE
68506,1,0.5,-0.4,-0.33333333333333326,0.6000000000000001,3,FALSE
68531,1,-0,-0.19999999999999996,0.33333333333333337,0.6000000000000001,4,FALSE
68560,0.5,-0.5,0.3999999999999999,0.33333333333333337,-0.19999999999999996,4,FALSE
68569,1,0.5,0.19999999999999996,-0.33333333333333326,0.3999999999999999,6,FALSE
68600,1,-0,-0.19999999999999996,0.33333333333333337,-0.19999999999999996,2,FALSE
68606,-0.5,-0,0.8,-1,0.3999999999999999,2,FALSE
68610,0.5,0.5,-0.4,0.33333333333333337,0.8,3,FALSE
68611,1,-0.5,0.19999999999999996,0.33333333333333337,-0.4,4,FALSE
68627,1,0.5,-0.6,0.33333333333333337,0.19999999999999996,2,FALSE
68651,1,0.5,0,-0.33333333333333326,0.8,4,FALSE
68652,0.5,-0,0,0.33333333333333337,0,1,FALSE
68659,0.5,0.5,-0.19999999999999996,0.33333333333333337,0.19999999999999996,2,FALSE
68662,1,-0,0,0.33333333333333337,-0.19999999999999996,4,FALSE
68701,-0.5,0.5,-0.4,1,0,4,FALSE
68739,0.5,0.5,0.3999999999999999,-0.33333333333333326,0.19999999999999996,1,FALSE
68752,0.5,-0.5,0.19999999999999996,0.33333333333333337,0.3999999999999999,4,FALSE
68757,0.5,0.5,0.19999999999999996,-0.33333333333333326,0.19999999999999996,6,FALSE
68826,0.5,0.5,0,-0.33333333333333326,1,3,FALSE
68901,0.5,0.5,-0.4,0.33333333333333337,-0.19999999999999996,2,FALSE
68919,1,0.5,0,-0.33333333333333326,0.6000000000000001,3,FALSE
68920,0.5,1,0.6000000000000001,0.33333333333333337,0.19999999999999996,4,FALSE
68936,1,-0,-0.19999999999999996,1,1,1,FALSE
68942,0.5,1,0.19999999999999996,0.33333333333333337,-0.4,2,FALSE
68976,1,0.5,-0.19999999999999996,0.33333333333333337,0.6000000000000001,3,FALSE
69020,0.5,-0.5,0,0.33333333333333337,1,4,FALSE
69035,1,0.5,-0.19999999999999996,1,0.6000000000000001,1,FALSE
69100,0.5,-0.5,-0.6,-1,0.3999999999999999,4,FALSE
69130,0.5,1,-1,-1,0.6000000000000001,3,FALSE
69156,0.5,1,0.19999999999999996,1,0.19999999999999996,2,FALSE
69237,1,-0.5,0.3999999999999999,0.33333333333333337,0.6000000000000001,4,FALSE
69333,1,1,0,-0.33333333333333326,0,6,FALSE
69349,1,-0,0,-0.33333333333333326,-0.19999999999999996,2,FALSE
69441,0.5,0.5,0.19999999999999996,0.33333333333333337,0.3999999999999999,6,FALSE
69450,0.5,0.5,0,-0.33333333333333326,0.19999999999999996,6,FALSE
69454,1,0.5,0.19999999999999996,0.33333333333333337,0.19999999999999996,2,FALSE
69465,-0,-1,0,-0.33333333333333326,0.19999999999999996,2,FALSE
69466,0.5,0.5,-0.4,-0.33333333333333326,0.6000000000000001,3,FALSE
69481,1,1,-0.6,1,0.3999999999999999,5,FALSE
69507,0.5,0.5,0,0.33333333333333337,0.6000000000000001,3,FALSE
69520,1,0.5,0.19999999999999996,0.33333333333333337,0.6000000000000001,3,FALSE
69523,0.5,0.5,0.3999999999999999,-0.33333333333333326,-0.19999999999999996,2,FALSE
69544,0.5,0.5,0,0.33333333333333337,0.19999999999999996,2,FALSE
69564,1,-0.5,0,0.33333333333333337,0,4,FALSE
69572,1,-0,-0.4,1,0.6000000000000001,1,FALSE
69617,1,0.5,0.19999999999999996,0.33333333333333337,0.3999999999999999,6,FALSE
69619,1,0.5,0.6000000000000001,-0.33333333333333326,-0.6,4,FALSE
69705,0.5,1,-0.4,0.33333333333333337,-0.6,2,FALSE
69740,0.5,-0.5,0,0.33333333333333337,0.3999999999999999,4,FALSE
69749,0.5,1,0,-0.33333333333333326,0,6,FALSE
69827,0.5,0.5,-0.19999999999999996,-0.33333333333333326,-1,4,FALSE
69832,1,1,0,0.33333333333333337,0.3999999999999999,6,FALSE
69859,-0.5,-0,-0.19999999999999996,-0.33333333333333326,0.8,4,FALSE
69896,0.5,-0,0.19999999999999996,-0.33333333333333326,-0.6,4,FALSE
69956,1,1,-0.4,1,0.3999999999999999,2,FALSE
